title,body,label_name,label,url
Fonts Ligatures are not working,"
Type: <b>Bug</b>

I have enabled ligature support, but it does not seem to be working. I am using the Monospace Neon font and have enabled the following ligature types: calt, liga, and ss01–10. Here is the setting code.
`""editor.fontLigatures"": ""'calt', 'liga', 'ss01', 'ss02', 'ss03', 'ss04', 'ss05', 'ss06', 'ss07', 'ss08', 'ss09','ss10'"",`

VS Code version: Code 1.107.1 (994fd12f8d3a5aa16f17d42c041e5809167e845a, 2025-12-17T14:15:14.850Z)
OS version: Windows_NT x64 10.0.26120
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|13th Gen Intel(R) Core(TM) i5-13420H (12 x 2611)|
|GPU Status|2d_canvas: enabled<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>trees_in_viz: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|undefined|
|Memory (System)|15.73GB (2.63GB free)|
|Process Argv|--crash-reporter-id 38a3a9a8-f326-4a5c-a431-dc1400c7fa93|
|Screen Reader|no|
|VM|31%|
</details><details><summary>Extensions (37)</summary>

Extension|Author (truncated)|Version
---|---|---
vscode-html-css|ecm|2.0.13
prettier-vscode|esb|11.0.2
code-runner|for|0.12.2
copilot-chat|Git|0.35.2
go|gol|0.52.1
Ionide-fsharp|Ion|7.30.0
vscode-containers|ms-|2.3.0
vscode-docker|ms-|2.0.0
vscode-language-pack-zh-hans|MS-|1.107.2025121009
csdevkit|ms-|1.90.2
csharp|ms-|2.110.4
dotnet-interactive-vscode|ms-|1.0.6323010
dotnet-maui|ms-|1.12.15
vscode-dotnet-pack|ms-|1.0.13
vscode-dotnet-runtime|ms-|3.0.0
debugpy|ms-|2025.18.0
python|ms-|2025.20.1
vscode-pylance|ms-|2025.10.4
vscode-python-envs|ms-|1.14.0
jupyter|ms-|2025.9.1
jupyter-keymap|ms-|1.1.2
jupyter-renderers|ms-|1.3.0
vscode-jupyter-cell-tags|ms-|0.1.9
vscode-jupyter-slideshow|ms-|0.1.6
remote-wsl|ms-|0.104.3
cmake-tools|ms-|1.21.36
cpptools|ms-|1.29.3
cpptools-extension-pack|ms-|1.3.1
powershell|ms-|2025.4.0
java|red|1.50.0
vscode-gradle|vsc|3.17.1
vscode-java-debug|vsc|0.58.4
vscode-java-dependency|vsc|0.27.0
vscode-java-pack|vsc|0.30.5
vscode-java-test|vsc|0.43.2
vscode-maven|vsc|0.45.1
volar|Vue|3.2.2

(2 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
binariesv615:30325510
nativeloc1:31344060
dwcopilot:31170013
dwoutputs:31242946
copilot_t_ci:31333650
e5gg6876:31282496
pythonrdcb7:31342333
6518g693:31436602
aj953862:31281341
6abeh943:31336334
editstats-enabled:31346257
cloudbuttont:31379625
todos-1:31405332
3efgi100_wstrepl:31403338
use-responses-api:31390855
je187915:31407605
3i15c187:31428712
ec5jj548:31422691
terminalsuggestenabled:31431119
cmp-ext-treat:31426748
cp_cls_c_966_ss:31442353
copilot6169-c:31440797
c0683394:31419495
478ah919:31426797
ge8j1254_inline_auto_hint_haiku:31427726
a5gib710:31434435
38bie571_auto:31426784
no_request_with_suggest:31435826
rename_enabled:31436409
nes-joint-1b:31438278
7a04d226_do_not_restore_last_panel_session:31438103
anthropic_thinking_t:31432745
31c7i317_no_change:31434515
h0hdh950:31428394
cp_cls_c_1081:31433293
copilot-nes-callisto-trt:31434412
statuswidget:31442215
nes-slash-models-on:31441832
nes-set-to-on:31441941

```

</details>

<!-- generated by issue reporter -->",bug,0,https://github.com/microsoft/vscode/issues/286048
Agent sessions: creating new background session is lagging,"Originally reported here https://github.com/microsoft/vscode/issues/281913

* Creating worktree and the like can be slow, while all of this is happening we don't have a new session in the sessions list

**Slow points**
* Creating worktree
* Possibly even starting a new session (this depends on how fast the CLI is, if we spawn a process in future this could be slower)
* Getting list of sessions and session details for each session could be slow
(we might want to add telemetry for this and cache some of this in memory)
E.g. if user starts a new session, then nothing has changed in the list of session, except to include a new item and return previously returned items

**Solutions**
* List current session in list of sessions and trigger session changed event
* However this has a drawback, `we dont' have a session id`
If we use the new untitled session id and return that in the session list, then this needs to be swapped as well.
I suppose this is fine as thats how the UI works today

**Summary**
* We might as well always list a new session in the sessions list using the `untitled session id`
(except in cases where we have worktree change migration etc, as in those cases we start a new session)
",bug,0,https://github.com/microsoft/vscode/issues/286044
CLI integration improvements (custom-agent/model/tools),"* [ ] Support Images @DonJayamanne 
* [ ] Support MCP @DonJayamanne 
* [ ] Support Custom Agents @DonJayamanne 
* [ ] Use built in pickers for Agents/Models/Tools @roblourens @DonJayamanne 
* [ ] Integrating/Launching CLI process",feature-request,1,https://github.com/microsoft/vscode/issues/286028
Support exportable artifacts selection UI for chat session export,"We need to introduce a UI widget where users can select exportable artifacts via checkboxes so that what is exported is a zip package including all selections.
- chat session (itself): `chat.json`
- mcp setting: `mcp.json`
- extension info: `extensions.json`
- vscode setting: `settings.json`
- workspace: `workspace/` folder",feature-request,1,https://github.com/microsoft/vscode/issues/286018
Terminal gets blocked on false detection of input needed from script that finished,"Have the agent run this script

```
#!/bin/bash

sleep 1
echo ""Press A to continue...""
read -n 1 -s key
echo ""You pressed: $key""
echo ""Continuing...""
sleep 1

echo ""Press B to continue...""
# read -n 1 -s key2
# echo ""You pressed: $key2""
echo ""Continuing...""
```

It detects the first input request and handles it. Then the script exits, but it keeps waiting and picks up the second message incorrectly. Then I'm stuck in an infinite loop of giving input which just goes to the shell (which is possibly dangerous because i'm running commands unexpectedly).

I got into this situation originally because the agent kept failing to write this script properly (the script above with those lines uncommented would be incorrect). But it's easy to imagine real scenarios that get a false positive for detecting an input request. In any case we shouldn't be waiting around when we know that the script finished.

https://github.com/user-attachments/assets/45cd6721-4af0-443b-bf11-fa838145eb8f

Also this seems to only repro when the terminal is not visible? Or it's a bit random. But I can hit it quite consistently.",bug,0,https://github.com/microsoft/vscode/issues/286014
Bad wrapping in terminal command,"<img width=""384"" height=""215"" alt=""Image"" src=""https://github.com/user-attachments/assets/2845d1f2-48d6-4431-abc1-7ed33f86d1bc"" />",bug,0,https://github.com/microsoft/vscode/issues/286011
Override ApplicationInsights proxy support,"ApplicationInsights proxy support interferes with VS Code's proxy support.

---

Issue: Copilot telemetry is not making its way to GitHub for machines which have an env variable called `http_proxy`, even if that env variable is defined correctly. This is caused by [ApplicationInsights](https://github.com/microsoft/ApplicationInsights-node.js/blob/20fbcb87ff9c361cf5fdfe0e500f857c7c813373/Library/Util.ts#L321) proxy support which interferes with the builtin VS Code's proxy support.

---

Verification:

Run local proxy:
```sh
docker run -d -p 127.0.0.1:3128:3128 --name proxy ubuntu/squid:latest
docker exec proxy tail -F /var/log/squid/access.log
```

Run VS Code with env variables:
```sh
# Bash
http_proxy=http://localhost:3128 https_proxy=http://localhost:3128 code
# PowerShell
$env:http_proxy=""http://localhost:3128""; $env:https_proxy=""http://localhost:3128""; code; Remove-Item Env:\http_proxy,Env:\https_proxy
```

Verify that the proxy logs for `copilot-telemetry.githubusercontent.com` show status `TCP_TUNNEL` and not `TCP_MISS_ABORTED`.

https://github.com/microsoft/vscode-copilot-chat/pull/2713",bug,0,https://github.com/microsoft/vscode/issues/286003
"Invalid path separators used cause ""editing outside the workspace"" which is incorrect","
Type: <b>Bug</b>

- Copilot Chat Extension Version:
- VS Code Version: v1.107
- OS Version: Windows 11
- Feature (e.g. agent/edit/ask mode): agent
- Selected model (e.g. GPT 4.1, Claude 3.7 Sonnet): different models
- Logs: [at_the_start_i_see_the_logs_below__but_do_not_get__logs.chatreplay.json](https://github.com/user-attachments/files/24439888/at_the_start_i_see_the_logs_below__but_do_not_get__logs.chatreplay.json)

## Description
I quite often get some confusion from Copilot that it thinks it is editing files outside of my workspace, where it is not. I then have to approve every file edit, which is not helpful.  
- Even a ""reload window"" does not help. I think I have seen this behavior now in different models as well.
- Rebooting VS Code does not help when going back to the same session
- Rebooting and starting a new session also does not work

<img width=""1366"" height=""1168"" alt=""Image"" src=""https://github.com/user-attachments/assets/d766b651-7e78-4116-b005-16b55166f8b2"" />

I did notice this on the panel:

<img width=""480"" height=""88"" alt=""Image"" src=""https://github.com/user-attachments/assets/c79bdaf7-717f-4671-b226-3841c7afe2cc"" />

Which is odd, since it should be a full windows path: `c:\users\RobBos\....`


Extension version: 0.35.2
VS Code version: Code 1.107.1 (994fd12f8d3a5aa16f17d42c041e5809167e845a, 2025-12-17T14:15:14.850Z)
OS version: Windows_NT x64 10.0.26200
Modes:

<details><summary>Logs</summary>
<pre>
Trace: Resolved chat model
Trace: [NES][Triggerer][onDidChangeTextDocument] created
Trace: [NES][Triggerer][onDidChangeTextDocument] Return: ignored document
Debug: [context keys] Window state change. Needs offline check: false, active: false, focused: false.
Trace: CodeSearchChunkSearch.updateIndexedCommitForAllRepos
Trace: CodeSearchChunkSearch.updateRepoStateFromEndpoint(file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks). Checking status from endpoint.
Trace: CodeSearchChunkSearch.getRepoIndexStatusFromEndpoint(file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: GithubCodeSearchService::getRemoteIndexState(rajbos/actions-marketplace-checks). Found indexed commit: 03519039f9eb02100d6714d470a27a9ed2a5b430.
Trace: CodeSearchChunkSearch.updateRepoStateFromEndpoint(file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks). Updating state to Ready.
Trace: ChatStatusWorkspaceIndexingStatus::updateStatusItem(id=20): starting
Trace: CodeSearchChunkSearch::initialize#21 started
Trace: CodeSearchChunkSearch::initialize#21 success. Elapsed 0.06880000000819564
Trace: ChatStatusWorkspaceIndexingStatus::_writeStatusItem()
Trace: CodeSearchWorkspaceDiff: refreshing diff for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff::tryGetDiffedIndexedFiles() Got 10 initially changed files for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff::tryGetDiffedIndexedFiles() Returning [object ResourceSet] changes for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff: Refreshed diff for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks. New diff count: 10
Trace: CodeSearchWorkspaceDiff: Refreshed all diffs. New local diffs count: 0
Debug: [context keys] Window state change. Needs offline check: false, active: true, focused: false.
Debug: [context keys] Window state change. Needs offline check: false, active: true, focused: true.
Debug: [context keys] Window state change. Needs offline check: false, active: true, focused: false.
Debug: [context keys] Window state change. Needs offline check: false, active: false, focused: false.
Trace: CodeSearchWorkspaceDiff: refreshing diff for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff::tryGetDiffedIndexedFiles() Got 10 initially changed files for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff::tryGetDiffedIndexedFiles() Returning [object ResourceSet] changes for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff: Refreshed diff for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks. New diff count: 10
Trace: CodeSearchWorkspaceDiff: Refreshed all diffs. New local diffs count: 0
Trace: CodeSearchWorkspaceDiff: refreshing diff for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff::tryGetDiffedIndexedFiles() Got 10 initially changed files for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff::tryGetDiffedIndexedFiles() Returning [object ResourceSet] changes for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff: Refreshed diff for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks. New diff count: 10
Trace: CodeSearchWorkspaceDiff: Refreshed all diffs. New local diffs count: 0
Trace: CodeSearchChunkSearch.updateIndexedCommitForAllRepos
Trace: CodeSearchChunkSearch.updateRepoStateFromEndpoint(file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks). Checking status from endpoint.
Trace: CodeSearchChunkSearch.getRepoIndexStatusFromEndpoint(file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: GithubCodeSearchService::getRemoteIndexState(rajbos/actions-marketplace-checks). Found indexed commit: 03519039f9eb02100d6714d470a27a9ed2a5b430.
Trace: CodeSearchChunkSearch.updateRepoStateFromEndpoint(file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks). Updating state to Ready.
Trace: ChatStatusWorkspaceIndexingStatus::updateStatusItem(id=21): starting
Trace: CodeSearchChunkSearch::initialize#22 started
Trace: CodeSearchChunkSearch::initialize#22 success. Elapsed 0.12020000000484288
Trace: ChatStatusWorkspaceIndexingStatus::_writeStatusItem()
Trace: CodeSearchWorkspaceDiff: refreshing diff for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff::tryGetDiffedIndexedFiles() Got 10 initially changed files for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff::tryGetDiffedIndexedFiles() Returning [object ResourceSet] changes for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks
Trace: CodeSearchWorkspaceDiff: Refreshed diff for file:///c%3A/Users/RobBos/code/repos/rajbos/actions-marketplace-checks. New diff count: 10
Trace: CodeSearchWorkspaceDiff: Refreshed all diffs. New local diffs count: 0
Debug: [context keys] Window state change. Needs offline check: false, active: false, focused: true.
Debug: [context keys] Window state change. Needs offline check: false, active: true, focused: true.
Debug: [context keys] Window state change. Needs offline check: false, active: true, focused: false.
Debug: [context keys] Window state change. Needs offline check: false, active: true, focused: true.
</pre>
</details>
<details><summary>Request IDs</summary>
<pre>
b9c04bba-7a56-4b59-9cd7-89928e1f5029
faca72de-2599-48cc-bf36-4b1843b49615
3d34a93c-e54b-4d79-9da9-302c747f4dcb
7b714496-2818-4e88-9c59-900695cd3551
ce3808c9-e1d9-47fd-ba78-78eea1ca4b99
7f9124a8-1ef8-4466-bc6d-9974374772b9
54a19752-1b1b-4228-a34d-f52aa53806f6
ca7a6d8b-9b42-474d-8893-dd29e2e9cd58
37fc4ae9-63aa-4c77-81e0-922d6c1d5ac1
f2c62714-da79-4e84-99c0-e1a3ed10a9c5
0d9d1104-bf35-4d79-b8b2-74a372858154
d34fbd8b-d77c-4eea-8e54-e6d66a01c511
708b5cc2-1951-4f99-8b13-494352615c31
7dc404f8-1cd4-4e4f-bf78-a9eed1d5722e
f9139d1c-4b19-4e3b-b226-de4726d0e780
89b104b4-52ce-49ad-b31f-84ad70d7714f
2c69ed54-f90f-480c-ba0a-b0fcb5acf63b
5d5ffa6a-e4bc-4a8a-92bc-7383ba27a647
51e9d4d2-d4e4-4bd7-877a-1fbe484ab492
b7c0bb15-a00c-42b3-bcc3-3427d4607b9f
17ffb591-cd39-4c7f-9f42-3310725f1c1f
5176f1b5-70fd-4633-bb50-23fe97bcc32f
31dd7332-a7be-40d9-a6f2-47f7971c00cd
74f6afbd-1c71-4e0d-b0eb-7cfa45b2d926
93fc97d2-1667-4e58-a71b-0121549d0328
8df88272-58e9-4eeb-a792-8e7e9d55bac1
312ba306-8320-4835-bac6-f2ab5b64a7ab
</pre>
</details><details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) Ultra 7 265H (16 x 3686)|
|GPU Status|2d_canvas: enabled<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>trees_in_viz: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|undefined|
|Memory (System)|31.46GB (6.82GB free)|
|Process Argv|--crash-reporter-id bf40f10f-1530-4e61-bd3c-aa48cc914d2f|
|Screen Reader|no|
|VM|0%|
</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
binariesv615:30325510
nativeloc1:31344060
dwcopilot:31170013
dwoutputs:31242946
copilot_t_ci:31333650
e5gg6876:31282496
pythonrdcb7:31342333
6518g693:31436602
aj953862:31281341
b6b4d950:31327385
6abeh943:31336334
cloudbuttont:31379625
todos-1:31405332
3efgi100_wstrepl:31403338
use-responses-api:31390855
je187915:31401257
2a0ce269:31428710
ec5jj548:31422691
terminalsuggestenabled:31431119
cmp-ext-treat:31426748
cp_cls_c_966_ss:31435507
copilot6169-t2000-control:31440805
c0683394:31419495
478ah919:31426797
ge8j1254_inline_auto_hint_haiku:31431912
a5gib710:31434435
5j92g670_sonnet:31434465
no_request_with_suggest:31435826
rename_enabled:31436409
7a04d226_do_not_restore_last_panel_session:31438103
anthropic_thinking_t:31432745
cp_cls_c_1081:31433293
copilot-nes-oct-trt:31432596
nes-slash-models-on:31441832
nes-set-to-on:31441941

```

</details>

<!-- generated by issue reporter -->",bug,0,https://github.com/microsoft/vscode/issues/285997
Feature Request: Open Integrated Terminal at Current File Location from Editor Context Menu,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- Please search existing issues to avoid creating duplicates. -->

<!-- Describe the feature you'd like. -->

## 📌 Summary

Add a new option in the editor (code canvas) right-click context menu to open the integrated terminal at the currently active file's directory.

## 🧩 Problem Statement

In VS Code today:

* The editor (main code area) context menu does not provide any way to open a terminal
* Developers must:
  1. Switch to Explorer
  2. Find the file or folder
  3. Right-click → Open in Terminal or
  4. Manually `cd` inside the terminal

This breaks flow when working primarily from the editor.

## ✅ Proposed Solution

Add a context-menu item when right-clicking inside an open file in the editor:

**🖥️ Open Integrated Terminal Here**

**Behavior:**

* Opens the integrated terminal
* Sets the working directory to the parent directory of the currently active file
* If no terminal exists, create one
* If terminal exists, reuse or focus it (consistent with current behavior)

## 🔄 Expected Behavior

1. Open any file in the editor
2. Right-click anywhere in the code canvas
3. Select ""Open Integrated Terminal Here""
4. Terminal opens at:
```bash
<directory_of_active_file>
```

## 📐 UX & Edge Cases

* Menu option appears only when a file-backed editor is active
* Hidden for:
  * Untitled editors
  * Read-only virtual documents (unless supported)
* Should respect:
  * Default terminal profile
  * Workspace vs global terminal behavior

## 🛠️ Implementation Notes (Optional)

* Resolve path via the active editor's `URI`
* Use existing terminal service APIs
* Similar logic already exists for folder-based terminal actions
* Command should be reusable for future extensions

## 🌟 Why This Feature Is Valuable

* Keeps developers focused in the editor
* Saves multiple clicks per workflow
* Especially useful in monorepos & deeply nested structures
* Aligns with VS Code's productivity-first UX",feature-request,1,https://github.com/microsoft/vscode/issues/285976
Directory from last WSL install,"
Type: <b>Bug</b>

I had a folder in my previous/ last WSL install and not in this one ... But VS code still thinks that directory is here and when I open it, it gives error that it doesn't exists.

VS Code version: Code 1.107.1 (994fd12f8d3a5aa16f17d42c041e5809167e845a, 2025-12-17T14:15:14.850Z)
OS version: Windows_NT x64 10.0.26200
Modes:
Remote OS version: Linux x64 6.6.87.2-microsoft-standard-WSL2

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) i7-6820HQ CPU @ 2.70GHz (8 x 2712)|
|GPU Status|2d_canvas: enabled<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>trees_in_viz: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|undefined|
|Memory (System)|31.78GB (24.15GB free)|
|Process Argv|--crash-reporter-id ac2bfbb7-3033-4598-9f50-017a198385ed|
|Screen Reader|no|
|VM|0%|

|Item|Value|
|---|---|
|Remote|WSL: Ubuntu-24.04|
|OS|Linux x64 6.6.87.2-microsoft-standard-WSL2|
|CPUs|Intel(R) Core(TM) i7-6820HQ CPU @ 2.70GHz (6 x 0)|
|Memory (System)|23.47GB (22.59GB free)|
|VM|0%|
</details><details><summary>Extensions (8)</summary>

Extension|Author (truncated)|Version
---|---|---
remote-wsl|ms-|0.104.3
debugpy|ms-|2025.18.0
python|ms-|2025.20.1
vscode-pylance|ms-|2025.10.4
vscode-python-envs|ms-|1.14.0
cmake-tools|ms-|1.21.36
cpptools|ms-|1.29.3
cpptools-extension-pack|ms-|1.3.1

(1 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
vswsl492:30256859
pythonvspyt551:31249599
binariesv615:30325510
nativeloc1:31344060
dwcopilot:31170013
dwoutputs:31242946
copilot_t_ci:31333650
e5gg6876:31282496
pythonrdcb7:31342333
6518g693:31436602
aj953862:31281341
82j33506:31327384
6abeh943:31336334
cloudbuttont:31379625
todos-1:31405332
3efgi100_wstrepl:31403338
use-responses-api:31390855
je187915:31407605
2a0ce269:31428710
ec5jj548:31422691
terminalsuggestenabled:31431119
cp_cls_c_966_ss:31435507
c0683394:31419495
478ah919:31426797
a5gib710:31434435
38bie571_auto:31426784
7a04d226_do_not_restore_last_panel_session:31438103
anthropic_thinking_t:31432745
g4jhe704_grok:31434514
406hc587_ask_agent:31428393
cp_cls_c_1081:31433293
nowdiget:31438323
nes-set-to-on:31441941

```

</details>

<!-- generated by issue reporter -->",bug,0,https://github.com/microsoft/vscode/issues/285972
